,REF_DATE,GEO,DGUID,Month of death,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
10778,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, July",Number of deaths,Number,223,units,0,v21216370,2.8.1,407.0,,,,0
10779,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216371,2.8.2,7.7,,,,1
10780,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, August",Number of deaths,Number,223,units,0,v21216372,2.9.1,396.0,,,,0
10781,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216373,2.9.2,7.5,,,,1
10782,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, September",Number of deaths,Number,223,units,0,v21216374,2.10.1,447.0,,,,0
10783,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216375,2.10.2,8.5,,,,1
10784,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, October",Number of deaths,Number,223,units,0,v21216376,2.11.1,438.0,,,,0
10785,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216377,2.11.2,8.3,,,,1
10786,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, November",Number of deaths,Number,223,units,0,v21216378,2.12.1,459.0,,,,0
10787,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216379,2.12.2,8.7,,,,1
10788,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, December",Number of deaths,Number,223,units,0,v21216380,2.13.1,453.0,,,,0
10789,2019-01-01,"Newfoundland and Labrador, place of residence",2016A000210,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216381,2.13.2,8.6,,,,1
10790,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Total, month of death",Number of deaths,Number,223,units,0,v21216382,3.1.1,1382.0,,,,0
10791,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216383,3.1.2,100.0,,,,1
10792,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, January",Number of deaths,Number,223,units,0,v21216384,3.2.1,123.0,,,,0
10793,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216385,3.2.2,8.9,,,,1
10794,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, February",Number of deaths,Number,223,units,0,v21216386,3.3.1,94.0,,,,0
10795,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216387,3.3.2,6.8,,,,1
10796,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, March",Number of deaths,Number,223,units,0,v21216388,3.4.1,114.0,,,,0
10797,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216389,3.4.2,8.2,,,,1
10798,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, April",Number of deaths,Number,223,units,0,v21216390,3.5.1,124.0,,,,0
10799,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216391,3.5.2,9.0,,,,1
10800,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, May",Number of deaths,Number,223,units,0,v21216392,3.6.1,112.0,,,,0
10801,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216393,3.6.2,8.1,,,,1
10802,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, June",Number of deaths,Number,223,units,0,v21216394,3.7.1,112.0,,,,0
10803,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216395,3.7.2,8.1,,,,1
10804,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, July",Number of deaths,Number,223,units,0,v21216396,3.8.1,113.0,,,,0
10805,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216397,3.8.2,8.2,,,,1
10806,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, August",Number of deaths,Number,223,units,0,v21216398,3.9.1,114.0,,,,0
10807,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216399,3.9.2,8.2,,,,1
10808,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, September",Number of deaths,Number,223,units,0,v21216400,3.10.1,126.0,,,,0
10809,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216401,3.10.2,9.1,,,,1
10810,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, October",Number of deaths,Number,223,units,0,v21216402,3.11.1,115.0,,,,0
10811,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216403,3.11.2,8.3,,,,1
10812,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, November",Number of deaths,Number,223,units,0,v21216404,3.12.1,108.0,,,,0
10813,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216405,3.12.2,7.8,,,,1
10814,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, December",Number of deaths,Number,223,units,0,v21216406,3.13.1,127.0,,,,0
10815,2019-01-01,"Prince Edward Island, place of residence",2016A000211,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216407,3.13.2,9.2,,,,1
10816,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Total, month of death",Number of deaths,Number,223,units,0,v21216408,4.1.1,9834.0,,,,0
10817,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216409,4.1.2,100.0,,,,1
10818,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, January",Number of deaths,Number,223,units,0,v21216410,4.2.1,930.0,,,,0
10819,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216411,4.2.2,9.5,,,,1
10820,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, February",Number of deaths,Number,223,units,0,v21216412,4.3.1,806.0,,,,0
10821,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216413,4.3.2,8.2,,,,1
10822,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, March",Number of deaths,Number,223,units,0,v21216414,4.4.1,937.0,,,,0
10823,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216415,4.4.2,9.5,,,,1
10824,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, April",Number of deaths,Number,223,units,0,v21216416,4.5.1,809.0,,,,0
10825,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216417,4.5.2,8.2,,,,1
10826,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, May",Number of deaths,Number,223,units,0,v21216418,4.6.1,788.0,,,,0
10827,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216419,4.6.2,8.0,,,,1
10828,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, June",Number of deaths,Number,223,units,0,v21216420,4.7.1,778.0,,,,0
10829,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216421,4.7.2,7.9,,,,1
10830,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, July",Number of deaths,Number,223,units,0,v21216422,4.8.1,770.0,,,,0
10831,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216423,4.8.2,7.8,,,,1
10832,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, August",Number of deaths,Number,223,units,0,v21216424,4.9.1,802.0,,,,0
10833,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216425,4.9.2,8.2,,,,1
10834,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, September",Number of deaths,Number,223,units,0,v21216426,4.10.1,705.0,,,,0
10835,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216427,4.10.2,7.2,,,,1
10836,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, October",Number of deaths,Number,223,units,0,v21216428,4.11.1,813.0,,,,0
10837,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216429,4.11.2,8.3,,,,1
10838,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, November",Number of deaths,Number,223,units,0,v21216430,4.12.1,824.0,,,,0
10839,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216431,4.12.2,8.4,,,,1
10840,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, December",Number of deaths,Number,223,units,0,v21216432,4.13.1,872.0,,,,0
10841,2019-01-01,"Nova Scotia, place of residence",2016A000212,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216433,4.13.2,8.9,,,,1
10842,2019-01-01,"New Brunswick, place of residence",2016A000213,"Total, month of death",Number of deaths,Number,223,units,0,v21216434,5.1.1,7796.0,,,,0
10843,2019-01-01,"New Brunswick, place of residence",2016A000213,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216435,5.1.2,100.0,,,,1
10844,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, January",Number of deaths,Number,223,units,0,v21216436,5.2.1,718.0,,,,0
10845,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216437,5.2.2,9.2,,,,1
10846,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, February",Number of deaths,Number,223,units,0,v21216438,5.3.1,649.0,,,,0
10847,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216439,5.3.2,8.3,,,,1
10848,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, March",Number of deaths,Number,223,units,0,v21216440,5.4.1,643.0,,,,0
10849,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, March",Percentage of deaths,Percentage,242,units,0,v21216441,5.4.2,8.2,,,,1
10850,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, April",Number of deaths,Number,223,units,0,v21216442,5.5.1,671.0,,,,0
10851,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, April",Percentage of deaths,Percentage,242,units,0,v21216443,5.5.2,8.6,,,,1
10852,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, May",Number of deaths,Number,223,units,0,v21216444,5.6.1,676.0,,,,0
10853,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, May",Percentage of deaths,Percentage,242,units,0,v21216445,5.6.2,8.7,,,,1
10854,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, June",Number of deaths,Number,223,units,0,v21216446,5.7.1,593.0,,,,0
10855,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, June",Percentage of deaths,Percentage,242,units,0,v21216447,5.7.2,7.6,,,,1
10856,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, July",Number of deaths,Number,223,units,0,v21216448,5.8.1,621.0,,,,0
10857,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, July",Percentage of deaths,Percentage,242,units,0,v21216449,5.8.2,8.0,,,,1
10858,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, August",Number of deaths,Number,223,units,0,v21216450,5.9.1,626.0,,,,0
10859,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, August",Percentage of deaths,Percentage,242,units,0,v21216451,5.9.2,8.0,,,,1
10860,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, September",Number of deaths,Number,223,units,0,v21216452,5.10.1,608.0,,,,0
10861,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, September",Percentage of deaths,Percentage,242,units,0,v21216453,5.10.2,7.8,,,,1
10862,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, October",Number of deaths,Number,223,units,0,v21216454,5.11.1,674.0,,,,0
10863,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, October",Percentage of deaths,Percentage,242,units,0,v21216455,5.11.2,8.6,,,,1
10864,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, November",Number of deaths,Number,223,units,0,v21216456,5.12.1,632.0,,,,0
10865,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, November",Percentage of deaths,Percentage,242,units,0,v21216457,5.12.2,8.1,,,,1
10866,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, December",Number of deaths,Number,223,units,0,v21216458,5.13.1,685.0,,,,0
10867,2019-01-01,"New Brunswick, place of residence",2016A000213,"Month of death, December",Percentage of deaths,Percentage,242,units,0,v21216459,5.13.2,8.8,,,,1
10868,2019-01-01,"Quebec, place of residence",2016A000224,"Total, month of death",Number of deaths,Number,223,units,0,v21216460,6.1.1,67586.0,,,,0
10869,2019-01-01,"Quebec, place of residence",2016A000224,"Total, month of death",Percentage of deaths,Percentage,242,units,0,v21216461,6.1.2,100.0,,,,1
10870,2019-01-01,"Quebec, place of residence",2016A000224,"Month of death, January",Number of deaths,Number,223,units,0,v21216462,6.2.1,6428.0,,,,0
10871,2019-01-01,"Quebec, place of residence",2016A000224,"Month of death, January",Percentage of deaths,Percentage,242,units,0,v21216463,6.2.2,9.5,,,,1
10872,2019-01-01,"Quebec, place of residence",2016A000224,"Month of death, February",Number of deaths,Number,223,units,0,v21216464,6.3.1,5550.0,,,,0
10873,2019-01-01,"Quebec, place of residence",2016A000224,"Month of death, February",Percentage of deaths,Percentage,242,units,0,v21216465,6.3.2,8.2,,,,1
10874,2019-01-01,"Quebec, place of residence",2016A000224,"Month of death, March",Number of deaths,Number,223,units,0,v21216466,6.4.1,6012.0,,,,0
